DATABASE SCHEMA SUMMARY,,,
scholarships_st,4,scholarship_post_matric_2020_21_release_lakh,double
scholarships_st,5,scholarship_post_matric_2020_21_utilized_lakh,double
scholarships_st,6,scholarship_post_matric_2021_22_release_lakh,double
scholarships_st,7,scholarship_post_matric_2021_22_utilized_lakh,double
scholarships_st,8,scholarship_post_matric_2022_23_release_lakh,double
scholarships_st,9,scholarship_post_matric_2022_23_utilized_lakh,double
scholarships_st,10,scholarship_post_matric_2023_24_release_lakh,double
scholarships_st,11,scholarship_post_matric_2023_24_utilized_lakh,double
scholarships_st,12,scholarship_pre_matric_2019_20_release_lakh,double
scholarships_st,13,scholarship_pre_matric_2019_20_utilized_lakh,double
scholarships_st,14,scholarship_pre_matric_2020_21_release_lakh,double
scholarships_st,15,scholarship_pre_matric_2020_21_utilized_lakh,double
scholarships_st,16,scholarship_pre_matric_2021_22_release_lakh,double
scholarships_st,17,scholarship_pre_matric_2021_22_utilized_lakh,double
scholarships_st,18,scholarship_pre_matric_2022_23_release_lakh,double
scholarships_st,19,scholarship_pre_matric_2022_23_utilized_lakh,double
scholarships_st,20,scholarship_pre_matric_2023_24_release_lakh,double
scholarships_st,21,scholarship_pre_matric_2023_24_utilized_lakh,double
scholarships_st,22,scholarship_total_release_2019_20_lakh,double
scholarships_st,23,scholarship_total_utilized_2019_20_lakh,double
scholarships_st,24,scholarship_utilization_2019_20_pct,double
scholarships_st,25,scholarship_total_release_2020_21_lakh,double
scholarships_st,26,scholarship_total_utilized_2020_21_lakh,double
scholarships_st,27,scholarship_utilization_2020_21_pct,double
scholarships_st,28,scholarship_total_release_2021_22_lakh,double
scholarships_st,29,scholarship_total_utilized_2021_22_lakh,double
scholarships_st,30,scholarship_utilization_2021_22_pct,double
scholarships_st,31,scholarship_total_release_2022_23_lakh,double
scholarships_st,32,scholarship_total_utilized_2022_23_lakh,double
scholarships_st,33,scholarship_utilization_2022_23_pct,double
scholarships_st,34,scholarship_total_release_2023_24_lakh,double
scholarships_st,35,scholarship_total_utilized_2023_24_lakh,double
scholarships_st,36,scholarship_utilization_2023_24_pct,double
scholarships_st,37,scholarship_cumulative_release_lakh,double
scholarships_st,38,scholarship_cumulative_utilized_lakh,double
scholarships_st,39,scholarship_cumulative_utilization_pct,double
sc_st_residence,1,state,text
sc_st_residence,2,year,bigint(20)
sc_st_residence,3,residence_type,text
sc_st_residence,4,additional_info,text
sc_st_residence,5,sc_population,bigint(20)
sc_st_residence,6,st_population,double
state_analysis_dataset_all_states,1,state,text
state_analysis_dataset_all_states,2,demographics_year,bigint(20)
state_analysis_dataset_all_states,3,total_population,double
state_analysis_dataset_all_states,4,st_population,double
state_analysis_dataset_all_states,5,st_share_state_population_pct,double
